textID,text,sentiment
90f3d2b572,what fun are you speaking of,neutral
52483f7da8,i lost all my friends i am alone and sleepy i wannago home,negative
a4b0888da6,haha yes,neutral
2a9765b7f9,i gi have in to easily,negative
90a2cdb657,what better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine our wine was a red,positive
98f25bc596,mannnn got an iphone i am jealous: //bit ly/ngnar,negative
23e1f7dca4,is at a photoshoot,neutral
95e12b1cb1,he is awesome have you worked with hi am before he is a good friend,positive
c34feef039,yay playing a show tonight boo it is gonna soggy and i am at work right before playing,neutral
fa2654e730,chi williin,positive
187494c25b,if you know such agent do let me know,neutral
4213627c3c,i sti will smell of smoke #kitchenfire,neutral
a4e00d4d26,a celtics lakers rematch sounds better do not you think lol,positive
04e2e334de,anyone have an extra keane ticket i promise to buy you a drink and take rad pics for your fb / blog / flickr etc,neutral
0c4aa867d0,you can ri woulde one you can catch one but it is not summer til you pop open one,neutral
a6c61eac26,she is good so gor juz yea i kno i asked her yesterday when we we are at tha hospital if she talked to u and she sai would no,neutral
94bd67443c,ok i am out of here for now just popped in to say hi and check on things i will probably head to the guttah later on tonight,neutral
35f393a245,wow i am really missin the fam ily today baddd,negative
b2c9f115b1,my sources say no,neutral
0a61cbf4b5,i am sooo tired,negative
ee9ec7a5a4,hey you change your twitter account and you did not even tell me,neutral
bbbc46889b,thank yyyyyyyyyoooooooooouuuuu,positive
58d382e07a,lucky ki would i so wannasee loservi wille pity i am in oz,positive
cb4d439ebc,fell asleep waiting for my ri woulde,neutral
64ed512788,sick with a flu like thing,negative
4cd390c007,sti will no reply from about my si amfinger problem so no irape parody vi wouldeo until i get a response sorry guys,negative
3d2fcd78c8,happy star wars day everyone and enjoy the holi woulday uk,positive
0c0563423e,miles from you i am in essex so gi have me plenty of warning so i can arri have in ti ame to get at least one of those free beers,neutral
cd0d522bb1,his snoring is so annoying n it keeps me from sleeping like right now lol but i honestly wud miss it if it eva left i love hi am,neutral
bffa3ddd61,i miss you bby wish you we are going tomorrow to make me do good,negative
9339ee8e0b,we will what i am working on is not quite ready to post about publicly sti will beta testing but it is a cool new script i coded,positive
a76f9cf8ce,sweeeeet san fran is awesome love it there,positive
4ce121e2ad,mounce yes and it lasts way past my bedti ame,neutral
a3de81e1ba,hi how are you doing * just joined twitter *,neutral
55bacda5eb,waiting for sleeping pi wills to kick in gonna be so tired at work tomorrow,negative
b63ed6da62,eating ice cream and then getting ready for graduation,neutral
4c41a35a2a,happy mothers day to all you mums out there,positive
61a8e11e8a,casey/s gone but why so she pi woulddled a little on the carpet she is prolly freaked cecause it is new can we get her back,negative
447dc22c81,hemp cloth is marvelous but unfortunately no,negative
3408db03a3,gonna read a story bout adam lambert online then bed nighty night,neutral
92e1b6846e,we saw that in none d the baddie/s the best,positive
2207d982bc,am and i am on the beach pretty,positive
15e01e1749,certainly not cheers than huh,neutral
ebcdf07ac5,week post myhorrible traumatic jumping cholla acci wouldent cholla/s next dirty trick: pieces are starting to emerge from my hand ouch,negative
fd9fb4f1ad,i realy wanted to go out cecause it is so nice but everybodys busy,negative
6b018d3d2d,awesome i am down in ocean beach if you know where that is by the way yourbiggestfan i am a re al big fan of you rs,positive
327a009a7d,at least i get to watch over ti ame let us go pens,neutral
d0d3c6f298,cool i wear black most of the ti ame when i go out,neutral
40649553ef,haha i do ignore how to work blip apart from the obvious thanks for reblipping my song have a nice day * * * *,positive
561b44a42f,have a safe trip joshy poo you will knock them dead at your speech,positive
a05aea73d7,woof i wish i was allowe would to go,positive
9c4817f73b,if u have a friendster add me my email adress add me loco cri ame st add me leave some ment,neutral
f0c1601d8b,has tickets,neutral
d421fbd332,thank you afrin nasal spray also i got a giant teacup tonight,positive
99b7ec4b0b,acsm it is unfathomable i think the other one and the is one that should be kept to the fort of our bedrooms yes,neutral
a655fbb5eb,aww i love my daddy he works days a week almost all day and sti will tries to go to sf with all of us,positive
43e9a93104,so many tests todayyy i do not feel confi wouldent about anyy,negative
401869d615,graduation is done i am a little sad anyone want to hang out,negative
9843c4688e,hahaa your awesomee,positive
87fbf14655,holy smokes star trek was freaking awesomeeeee,positive
22d1806fa0,i hate fallout it keeps making me jump i am also low on health money ammo and food do reassure i will get through it,neutral
9d2cffd953,i had it on my itunes but then i lost all my songs,neutral
f78761f7ec,what is with the gloomy weather the sun must be too tired to e out and play heading to victoria gardens for some i ampulse buys haha,neutral
66057d58c2,back forward to next week: maths geography english and french exams totalling hours,negative
af90ad5989,poor you get outsi woulde and sleep in the garden the sun wi will do you good but do not forget suncream,negative
f0460d611d,not we will,negative
6649f3558c,not a prob hun,positive
24532ab83c,at dads watching some mtv and am going on si ams in a minutee,neutral
8e1583cb08,absolutely,neutral
4ea61dbc7a,what is the matter chickadee,neutral
94f67cfa6d,hey mia totally adore your music when wi will your cd be out,positive
29dfaf5e3b,shopping cleaning bmfing webcam chatting with nephews nothing spesh but a good bank holi woulday monday nonetheless,positive
974b35f889,=o you need to ask hi am something lmao i love hi am too,positive
b495300bbf,those splinters look very painful but you we are being very heroic saving mr pickle,negative
504539e6ec,why are you sad,negative
6903cb08f2,nice to see you tweeting it is sunday th may and we are celebrating mother/s day here today so be nice to yer mom,positive
1996048e7a,deci woulded trans frm relaxed natural hair but i wish my whole head looked like my roots age of the instant gratification,positive
c6d0c7676c,namaskar & namaste r both the same marathi people say namaskar it is a marathi word should i naaaah,neutral
ef74bab7f3,congrats i cuss like that in a matter of minutes but did ignore until now there is a reward for it,neutral
f3cf8ec01b,humous and dorito/s oh yes,neutral
cb1b0d191d,missed all the awesome weather bececause she was in a movie,negative
3e67a75303,today is going to be a normal day for i hope we had a group of pilots from a large airline e in last night so it was too much drink,neutral
997a62f83f,the ise ki woulds are terrible if i was in good evans i would call childline,negative
7e1757d4f0,unfortunatley aerlingus no longer fly to copenhagen so we are have to fly ryanair to bi willund and dri have up to copenhagen one of the days,negative
254546cd2c,what is sad is that i actually had to google that term that sucks tho,negative
7e4ed52c4a,hate fighting,negative
5069ae7a15,i watche would that too i did not want her to win but she put up a good fight lol,neutral
48cdcd5f28,car warmed sprite tastes like sore throat,negative
1b1b02af59,just came th in cross country and beat dumbo,neutral
ae71041e21,candle wax is very enjoyable,positive
11c10e3fc5,she is unassuming and unpretentious she is just as i suppose that is why she is so endearing bececause we can relate to her,positive
19526ac03e,tomorrow valeria/s lunch going to get my hair done but i am arraving late got my cousins babtizm or whatever you spell it,neutral
960bbdc0c3,goooooddd morning tweets week three of my workout di would i mention i got my new glasses yesterday,positive
fd285fe74a,me too i hate my puter so much,negative
a5a1c996c0,fine going to do my big walk today or so miles,positive
20ec7c7c32,i want red cruisers i do not like the other ones lmfao,negative
b948984e8d,mmmmmmmm it in the morning,neutral
6824c44c21,me neither,neutral
02d140362f,has about hours work to do on a sunday boo i wi will find ti ame for a two hour lunchbreak though yeah,neutral
5f93cc70ff,bugger forgot i sti will have washing in my machine,negative
4e6a5c0034,laurie sending love blessings & healing thoughts to you & family peace,positive
e4e9b8713a,my back hurts really bad,negative
08975f62a8,ah yes i know that feeling,neutral
4a1ce7dc3b,night of the cookers with my dad,neutral
328a0e76bd,my modem has been offline for a week now god bless the g network ti am just left again may sche wouldule has been brutal,negative
abbd0db2a5,nope i am in coquitlam,neutral
940eb93dd5,had pare not teacher thing yesterday so boring going to skl on saturday lol,negative
c78bf59e67,# lichfield #tweetup sounds like fun hope to see you and everyone else there,positive
e73425ffdc,big booming thunder storm almost here maybe we can all go home early ah probably not,neutral
e56eeb4968,few bevvies day in twn great on a day off,positive
7162d447ab,first night in myers just not the same w/out lydia but i am actually excited about this summer,positive
f3d95b57b1,good morning,positive
5e4eac2b2e,it is the best show ever,positive
bc02870b7d,url in previous post to ti amer job should be: //bit ly/afdb i would removed space which messed up url ^es,negative
80e45e833f,i think iv hurt my tooth and eilish and cassie are having a drawing petiton to draw cookies and pineapples haha: l,neutral
f29df52d91,i want to know when the auditions are mander text or reply please,neutral
079e4e3472,or even nooooo not the secret namerebecca please,negative
557e676fe4,i miss my neice cannot wait to see her bad n grown * * * * lol,negative
8d09044937,i need to get my puter fixed,neutral
9d3a1e0269,really hopes her car/s i willness is intermediate,negative
7ff2dbbe25,all the cool people i want to find for following today are #english and i guess the english do not tweet,neutral
5a254fbb98,no sir i woulda put honey but i do not have any,neutral
417176c08e,who watche would x men origins: wolverine i totally loved it haha,positive
2bf5c7dba7,i voted do u have a personal myspace i keep talking to fakes i <you u helped me thru the hrdest ti ame of my life: x,positive
8407ac30b0,i am sad that i missed you guys last night,negative
6ed347b1a5,finally got a call for marriage counseling days late,neutral
97625460cf,ok then,neutral
32e4ffe225,why baby,neutral
24ee55f264,today was the last day of high school for me and i ended up going home sick stupi would dead rats,negative
82b75647fd,we are having an i ampromptu pool party except i do ignore how to swi am so i cannot get in,neutral
a0a306868a,lost my tooth day whilst i was eating gum oww,negative
9b11b686ec,happy year <,positive
7e7bc11e45,oh i he willa forgot to say my official good morning like to hear it here it go goooooooooooood morrrrrrrrning twittervi wille lol,positive
28dbada620,* phew * wi will make a note in case anyone else runs into the same issueï¿½,neutral
3e880ec28d,what about me i vote every day for you,negative
38271074d1,i am starving this diet is ki willing me but i cannot eat after pm,negative
ef12a3d183,i talk to you,neutral
f0db54f5bf,i am soo bored i am deffo missing my music channels,negative
e651d415c6,nite nite bday girl have fun at concert,positive
931a866d3f,had nicotine replacement patch on for hours so far so good but i di would sleep for most of those hours getting a bit twitchy now,neutral
7a718b23ef,sanderson what is with twatter lately either i cannot get on or the replies do unbend up,neutral
a6fccce9db,should be sleeping lost my voice a couple day ago,negative
c017d0c221,: //twitpic /xlm hate when my parked car gets hit,negative
287755c5dd,i have heard this fall i am waiting too,neutral
58c435d2cf,more nightmares * huggles *,neutral
e6ee6826df,i am such a creeper i feel disappointed bececause of it * * * * my cyberstalking ski wills the internet = no more privacy,negative
01b2476dd7,going to bed it is late and i have headache,negative
e02cf4af4c,happy mother/s day to all moms out there,positive
2dc0dc0d5d,grabbing coffee from then making mom breakfast,neutral
1b13ed8b4b,i am thinking that i am going to have fun tonight and maybe some changes are ing,positive
b6b35af246,thanks before the major chop,neutral
375e74d063,haha i know i cannot handle the fame and thank you,positive
4700be3234,just got up and updated my ipod,neutral
e5c6a6bb5a,yes sober hahaha tanghaling tapat dude haha wild i do not knowwww plan plan before you go to us,positive
4f84bea1cc,we never miss icarly my son has a huge crush on miranda,positive
4c73ad2888,saw james carvi wille in the store today his head is really that bald,neutral
2dcd8766a8,yellow for: //blip fm/~zg,neutral
234093bef1,which means you are just going to have to e back to vancouver and have it our way hahah,neutral
ca832cad51,feeling smooth like chrome,positive
a8734230b6,ew traffic,negative
0b5c2a7d7c,downloading songs while trying to sneak a lil homework in too which should be my main priority not songs lol,neutral
e70d294d95,at ra ra your not alone i need coffee too,neutral
f84b89a828,sounds like me,neutral
ee37bea884,bad day the day you realize what mess you have put me through wi will be one of the happiest days of my life,neutral
242d92151a,walking to class i hate not having a bike especially mine,negative
f3a77c2b5e,nesmith,neutral
1d6411e9dd,failed inspection di would you know you can pass wo/oven but not wo/anti tip bracket which is only sold w/oven this is worse than taxes,negative
151c10cc39,jonas brothers li have to party it is rocking so hard i love the song,positive
7b1927e748,happy mother/s day to all the mothers in the world,positive
9a6f4d05d5,mins through the hr mins google wave demo that looks a lot of fun would love to test it though: //bit ly/wnmsc,positive
0cb4504f2c,sleepy tabz is heading to bed fun night listened through the next episode of joss/d,positive
ae21c1ac38,the exception for a short dude: larenz fineass tate yum,neutral
8f3e73cf09,screw the reviews i thought wolverine was awesome but not enough dominic monaghan for my liking,positive
c7489a23fa,if you followe would us recently please do differ offended that we have not followe would back we hit our li amit hopefully we wi will be free soon,positive
148ac38bea,yes i work to,neutral
641555ac70,hmmm maybe that is what they meant they eluded to something brand new but you know how the media is,neutral
4bda359cbb,done at the spa now meeting vic for some late lunch,neutral
ed084a1fa7,happy monday up and about going to tavares today hope everyone has a blessed day,positive
1af124bc1c,always have wanted to go to oz,neutral
e98226e842,thx,neutral
85ec413e54,: //twitpic /jaz cool luv it,positive
7df7221145,that is why i need to be there to represent the blackberries,positive
0ab8f9c4bc,okay so i am dedicating my th tweet to the fact that i am going to the apple store bececause there is a huge crack on the glass screen,neutral
06cad97de6,if only we could ever actually be allowe would to stay here and do that,neutral
37f6bd5ac5,let me know how that turns out,neutral
9bef0d7135,was that sass i detect as long as it is not back sass haha,neutral
7436ec1a2c,yeah i was thinking about that ahaha,positive
cf10e9309a,sports bar shatranjanpoli rest ph all sports bar andheri w do ignore whether that helps google ki jai ho,neutral
ce69e99e71,i am not sleeping at all until accepts my appology,negative
6402e14398,wolverine was boss seriously and wi will i am was in it what the * * * *,negative
914c40995f,i li have for pain bring it on,neutral
258f37341e,okay i am out for a while back later,neutral
77ba0fee75,# powerblog what is this powerblog challenge you keep talking about i am a newbie follower,neutral
96a4ce0d47,almost died laptop screen was set to% brightness after i reinstalled windows vista got a headache now #insanedefaults,positive
5bcc50c275,waiting for tish to get off got to dri have my moms crv to pick her up all my myself and duckie first ti ame,neutral
c5645758be,trying to deci woulde on a movie with the friends not going to we will lol: p no bible study nite which means * * * * day cake buy my own,negative
7e3c091fc2,going to shower bececause i do not want to smell at school tomorrow,neutral
869bb56451,sigh you know i am,neutral
09ad12cc5c,discovered cecause of a bug in the new #netplayer build publishing bug fix now hopefully new beta by tomorrow,positive
251aa82551,here are free twitter tools wi will get you followers: //short to/q: //jijr /hulz: //short to/r: //ve org/xpg/,neutral
8e0a0ffbe1,just got home from work and is chugging down a big bottle of apple juice,neutral
799f65f193,yes it does please do not/ go if you die i wi will cry which normally leads to small ani amals getting harmed,negative
d06582e26d,writing report cards soooo tired but what an amazing day check it out on fb soon,positive
dbe1d16b29,it was only once for my big brother and i am done now,neutral
7809dd704a,good news: finally finishe would my #easacti have workout that has been paused for hours bad news: my resistance band is torn,neutral
97334eb7c0,we will good morning all what a wonderful day in the neighborhood thanks for all those that are now following another this morning,positive
e1546f901a,ftsk and mercy mercedes we are amazing tonight as always,positive
2ece7f3810,hope he is ok,positive
ba309a37d1,cannot school just be done already it hurts too much seeing hi am every day,positive
84ca20505a,i waited listening to wind blowing through the tumbleweed are none of you old enough to know what to do when someone says crackerack,neutral
de8c4c410d,he will yeah,neutral
e33d5ceea2,hi am shirt at dinner do you need to ask does it actually have vi wille on it,neutral
394881b7d0,i know,neutral
52d8be9124,huh what the * * * * smelly noooo i love alex vixon,neutral
dabe649ee3,went to a party last night dindin and i showe would up in matching outfit is great minds think alike anyway happy birthday ate lara,positive
2a5bb8d827,happy b day just woke up on this si woulde of earth so wishe is are bit late,positive
dbbbbe6059,thank you for teaching me values and to be a better person each day i love so much you are the best mum in the world,positive
894e188d01,happy mothers day,positive
a91ca2ffae,* laughs * i am glad that you have self confi wouldence it is a wonderful trait to have i will applaud extra loud for it okay,positive
89d5b3f0b5,thanks,positive
fe0abe1754,twittering after days,neutral
1b6380b1b3,getting ready for week it is too nice today to be stuck insi woulde working,positive
02c004bc2d,i am tres depressed,negative
b4d5f1e13e,felt like * * * * behaved like my son; ate to pensate pigged out on home roasted sugar almonds painful tum threw up sti will feel sick,negative
80481307d5,happy mothers day people i love my mom a lot sti will,positive
05a0e60f99,i am sorry to hear that,negative
e3cc598980,that is awesome dude yay for surprise celebrities i got to meet hi am a few years ago he was soooo friendly,positive
a2cf6cc397,it makes me happy to hear a girl talk or tweet about the nba but could you gi have my nuggets some love,positive
53e78f3f89,is getting the hang of twitter,neutral
ba83f744d8,you know your neck is jacked up when you are forced to pay for parking bc you can unbend you head to parallel park in the free spaces,negative
2dd0cddb70,i want it back now: : //bit ly/ppwz,neutral
e3a1b65ef3,going to miss my roomie we wi will no longer be roomies starting tomorrow,negative
7ae37ef593,bathing with two little angels keyla and janice,neutral
73fa7068a2,yep finishe would chocked full of spelling and grammatical errors but i am cleaning it up tomorrow and popping it up hehe,negative
f5b15be6f6,hahahha lol true that i always remember my bd but i can never remember what date or even day it is,neutral
68bda81bb9,family is here hanging with them,neutral
59e77db781,watching ellen love her then doing the dishe is and tanning it is gorgeous out,positive
e3731b6ce8,what is goin on hun i am worried about you,negative
b09362ee8e,i am not bannishe would but i am at work ti will,negative
c4f9792d55,morning if i get to see it i will let you know right now i am going to go see wolverine,neutral
20d4300a14,red top tabloi woulds build em up knock em down,neutral
7b69f49c42,tonight in party w/ my girls minus vita,positive
519a5d3be7,why not now you made me sad i thought you would be jumping for joy,neutral
aa97eca66f,si ample my a #at,neutral
d3230b7cfd,the pics i just uploaded are the baby pics of my cats missy is now an adult and a pretty little kitty but batty is in kitten heaven now,neutral
294df18b9f,i saw the play of it here it was amazing,positive
e5e2d9d1f3,i am glad to break my twitter virginity with you two,positive
b7a9ba95d0,dinner with the fam i have missed them,negative
6943d0f480,li have that is what i want more the better bound to be a few bad eggs though but they wi will soon learn,neutral
9e047ed52a,he will yeah kellynn got a twitter finally,neutral
a54d3c2825,i know it was worth a shot though,positive
5b578d0b4c,just opened a facebook account i am a little confused i do not really get it twitter seems much better,positive
c4ab28566e,ship i am stuck,negative
162a2510d2,dustbin baby on at cannot wait x,positive
c25871ec9e,not going to dwe will on it it happened it is passed just a shame as he was so supporti have such is life x,negative
ddd4dd7be4,it looks like the office tv does get mlb network and it looks like mlbn wi will differ televising the det/bal game today #wieters,neutral
d2af698d65,home empty handed no ics found today i shall now indulge in my cupcakes from magnolia bakery,neutral
1594011c6d,laying in bed til workkk oh the life definitely pinche would a nerve,negative
bb61a7094b,today is a busy day exhausting,negative
454ea2153b,i was going to go on sunday but now i have got too much going on that weekend,neutral
b5dd587dd2,sorry to hear ur flight got cancelled that blows,negative
e5160216a5,ohh my tooth is hurts ohh i am sad it very hurts,negative
ea3320d696,before i get too distracted i would like to thank my new followers for taking the trouble to follow me and to my others: feelin the love,positive
5680a0b488,u think u have bi wills haii just finishe would paying mine that is y i am broke,negative
ed6c2e4824,not sure it did not say it was big i jst saw the pics of u on ur last bday you looked so pretty i miss you,neutral
a8f2acd515,sore throat planning the tet outing to marwe will though good ti ames,neutral
e9f7f78cfa,mcfly gig last nightt omg it was amazin did not sit down through the whole thing mcfly di would you see me and ma best mate we we are in tutus,positive
4c71b5fb91,days without sleep and now a migraine i thought life postr was meant to be relaxing,negative
be8544ffb1,there,neutral
0404648e1c,sucks,negative
e136c0f2af,when is the sway sway winner announced,neutral
032e865dc7,k wi will check it out,neutral
d723ea3299,doing pretty we will up and wi woulde awake,positive
3d208b8e59,i want to wake up early and get a coffee tomorrow today it is going to be a busyy day but have to keep writing booo whoo,neutral
f1f5e8edfa,i miss daddy and mommy,negative
51f4502988,my dog is officially depressed that my brother/s dogs are gone he does not want to go outsi woulde and when we di would he play half heartedly,negative
728c29215f,i just realized that i cannot forward text msgs with my iphone,neutral
c9091836ce,my frist post off to find a new car for my pare nots exciting,positive
9668542b2a,argh noo missed the ki willers on wossy that sucks missed out on brandon total failure anyone know if it is repeated must investigate,negative
cd5d081760,seriously bored without anyone to talk to but not tired enough for sleep,negative
061eb4c0de,i am lost please help me find a good home,negative
c20cb786c4,it is a peter & gordon morning> and i go to pieces and i wannahi woulde / go to pieces and i almost die / ever: //blip fm/~yk,neutral
7733e8541a,ok so i have now got a bit of a bad back after lifting all drum hardware into my car downer,negative
58eda20efc,lmao smh that one threw me off,neutral
2f5c77dfb3,oh nice going,positive
4646623c1d,is getting ready for work working all weekend,neutral
a97db072ed,gonna celebrate mothers day with the family but gonna start the partying tonite,positive
f3117413cc,i agree with you,positive
59cb0c3a14,i only do puters am hopeless at everything else,negative
322b61740c,degrees gross skies and thunderstorms perfect match for my mood lol,positive
7179c215a7,nd aww thanks,positive
1f581d48bc,sorry rb is on ps for me,negative
c42982a22d,i saw amazing heeels but they we are too big,neutral
9191e574bb,i just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat,negative
f4e428e4b3,dang last url went down: //blip fm/~aigm,negative
1ee0b44db0,ohoh i missed all ur tweets i am gonna have to stay awake all night to see the announcement now * * * * ti ame difference,negative
4095d52d2d,damnit all that sucks you we are one of the ones i thought i would drag back lol,negative
4491189459,my boss she is moving to nyc,neutral
e8be898842,this is sooo crazy i have fever,negative
9b388b2cd9,is spending her saturday morning taking notes for a research essay bececause some stupi would * * * * recalled the book i am using not fair,negative
3d1238a2f0,i think i need some new friends,neutral
98ff5a440e,looking forward to your gig in ireland see ya there,neutral
b94aaf845e,please review sunehre ad placement: //tinyurl /oowmk,positive
95d0ad2e17,aww you loooove me,positive
b8e58e1a21,is hungry twitter i want food </,neutral
39923bb286,awesome lucky you,positive
b751f39570,yea i should know but tell me everything ps: send me direct messages telling haha,neutral
c1b915d1d5,haha i am jewish i love that one,positive
f38f53fbde,had a great ti ame out in the beer garden wit the boyos i think the sun got to me a bit though feel a bit i will,neutral
c2a17084e9,l/m on days too matt no fun this weekend,negative
3848e03ac5,u really do forget so maybe ur right lol btw what phone u using think u told me b i might have an app for u,neutral
356ad29589,i feel your pain mine is the same way,negative
3696d1db81,es home in two days,neutral
81e6c0ac2d,sadly no it did not e with one,negative
12cfc10225,cannot wait to see my boy tomorrow,positive
9f51c335d0,ehhh no just a check up i have a dentist app next week though getting my molar pulled/root canal,neutral
81e29d1a0b,aww i miss driving down elmwood,negative
3773846bc3,omg wango tango was * * * * awsome i love my baby for taking me,positive
6f3818a39e,version of our li have interacti have trans siberian ticket planner is launche would: : //tinyurl /cljwm it is very cool,positive
2e6ee964a4,i really wish i could go,positive
759b899f29,yeah real hard but i know you will get by with it smile,neutral
12da1098a2,i am in december that is not good at all next big birthday is after it flys by for sure,negative
38e44e0f32,this has made my night way too funny,positive
b534d768ca,woo cavs happy mother/s day,positive
c422db675c,i make that same face when i get home and your mom is watching soaps,neutral
a34bf825fc,i have to go to work now,neutral
dbc45af041,i can disbelieve you went and got boba without me,neutral
018c0cf1f9,and to you too how are you today,neutral
7e820f005a,thanks for the warm wele we did not make plans bececause our arrival ti ame was so up in the air,positive
e839d6a472,days and counting,neutral
a210eda5c9,sorry friends i am swamped with deadlines right now and we have family visiting to boot no charades for me,negative
47990d2312,brainfreeze,neutral
340600d483,just discovered a shorting of gravity when you use twitpic integrated it does add the pic url from the character li amit,neutral
5fcf7bd80c,my sunburn is peeling,negative
9e964bdfda,perky purple nail polish is not as perky when it is chipped,neutral
3d635198c2,: //twitpic /sx before they put a camera in the smokers pit i can no longer vandalize that door without being caught,neutral
bba9d463f4,laying alone since mook/s soo fy in his f/n play pen i thought it was i will at first now i do not have no one to cuddle with,negative
54a62c239a,i hate the dentist,negative
ebc8565a98,nothing ai amed at you just joining in sorry,negative
cf888f0df3,i am taking a twitter break cell is dying,negative
0456aab9bb,qood morninq,neutral
85b2dbf969,writing my english original writing storyyyyy and listening to /a little respect/ by erasure aaaaaah,neutral
30dd327860,needs more followers,neutral
4c8d61cfd0,i wish i could get my nails done stupi would job,negative
ef200df027,the little wormy from labyrinth sadly passed away today but it is ok as he is sti will around in a happy ghost form aww: //twitpic /ai am,neutral
bd0fa6cebd,the no pants i wouldea could be the new attempt world wi woulde to attract business back to the airlines,neutral
2c80b2043e,have a good one,positive
1ecbc820d1,yep infact she is popular miss india talented film actress and lot more,positive
02e569bee0,dosen/t want to go to work tomorrow,negative
f6f3b8b7a4,daniel has won dsds his voice is great,positive
41f4eb92b9,[ o] i wish the birthday massacre would e to australia i think they sai would they are thinking about it tho: //tinyurl /plfch,neutral
7a341d71fe,was hoping to go to red lobster this weekend,neutral
0ddd346323,x atl u mean jack barakat/s wow so have u ever gone to his house hehe i mean ur ssoo lucky to have the address,positive
38a6cb940a,i sure do hope it bees: this afternoon,positive
a0f446e1bf,it means that you are now famous congrats,positive
