textID,text,sentiment
1cbc812ece,just case you wonder are really busy today and this ing with with adding tons new blogs and updates stay tuned,neutral
4b61dffbeb,i/m soo sleepy the last day school was today sniffle,negative
2863f435bd,little happy for the wine jeje it/sm free time who cares jaja love this day,positive
d93afa85cf,car not happy big big dent boot hoping theyre not going write off crossing fingers and waiting,neutral
fab6b7d16c,avid fan magazine and love your magazines,positive
2e7082d1c8,mayday,neutral
684081e4e7,ratt rocked nashville tonite one thing sucked encore like the they still have fun show pearcy has that hott bad boy look,neutral
c77717b103,love but i/m only available from and where dear would love help convert her vids ï¿½,positive
a9d499e123,the girl the hair salon asked 'shall trim your eyebrows how old feel,neutral
ddf296dffa,egh blah and boo dunno wan work hangovers suckk drunk mess,negative
c3924dc9e4,visiting friendster and facebook,neutral
3d9d4b0b55,donbt like peel prawns also dont like going shopping running out money and crawling round the car looking for more,negative
3fcea4debc,which case got new one last week and i/m not thrilled all with mine,negative
a3ae670885,then you should check out //twittersucks and connect with other tweeple who hate twitter,neutral
15d5f3a41b,also bored school its third freelesson freistunde,neutral
3c4a21b2cb,both guess,neutral
11084dac09,have dissappointed that past few days,negative
d8ba2a99a9,romance zero funny,positive
e77fd45003,i/d rather the early run but morning runner,neutral
b159318d76,bah coworker ran into work late and her bag smacked into knee really hurts now,negative
6086b1f016,will back later //plurk /p/rpk,neutral
703afdc44b,torn ace hearts hunchback,negative
90f3d2b572,what fun are you speaking,neutral
52483f7da8,lost all friends i/m alone and sleepy wan home,negative
a4b0888da6,haha yes,neutral
2a9765b7f9,give easily,negative
90a2cdb657,what better way spoil mum than let her kick back and relax over nice meal and bottle her favorite wine our wine was red,positive
98f25bc596,mann got iphone jealous //bit ly/ngnar,negative
23e1f7dca4,photoshoot,neutral
95e12b1cb1,he/s awesome have you worked with him before he/s good friend,positive
c34feef039,yay playing show tonight boo it/s gon soggy and i/m work right before playing,neutral
fa2654e730,chilliin,positive
187494c25b,you know such agent let know,neutral
4213627c3c,still smell smoke kitchenfire,neutral
a4e00d4d26,celtics lakers rematch sounds better don/t you think lol,positive
04e2e334de,anyone have extra keane ticket promise buy you drink and take rad pics for your blog flickr etc,neutral
0c4aa867d0,'you can ride one you can catch one but its not summer til you pop open one,neutral
a6c61eac26,she good gor juz yea kno asked her yesterday when were tha hospital she talked and she said,neutral
94bd67443c,i/m out here for now just popped say and check things i/ll probably head the guttah later tonight,neutral
35f393a245,wow really missin the fam ily today badd,negative
b2c9f115b1,sources say,neutral
0a61cbf4b5,soo tired,negative
ee9ec7a5a4,hey you change your twitter account and you didn/t even tell,neutral
bbbc46889b,thank yyoouu,positive
58d382e07a,lucky kid wan see loserville pity,positive
cb4d439ebc,fell asleep waiting for ride,neutral
64ed512788,sick with flu like thing,negative
4cd390c007,still reply from about simfinger problem irape parody video until get response sorry guys,negative
3d2fcd78c8,happy star wars day everyone and enjoy the holiday,positive
0c0563423e,miles from you i/m essex give plenty warning can arrive time get least one those free beers,neutral
cd0d522bb1,his snoring annoying keeps from sleeping like right now lol but honestly wud miss eva left love him,neutral
bffa3ddd61,miss you bby wish you were going tomorrow make good,negative
9339ee8e0b,well what working isn/t quite ready post about publicly still beta testing but its cool new script coded,positive
a76f9cf8ce,sweet san fran awesome love there,positive
4ce121e2ad,mounce yes and lasts way past bedtime,neutral
a3de81e1ba,how are you doing just joined twitter,neutral
55bacda5eb,waiting for sleeping pills kick gon tired work tomorrow,negative
b63ed6da62,eating ice cream and then getting ready for graduation,neutral
4c41a35a2a,happy mothers day all you mums out there,positive
61a8e11e8a,casey/s gone but why she piddled little the carpet she/s prolly freaked cause it/s new can get her back,negative
447dc22c81,hemp cloth marvelous but unfortunately,negative
3408db03a3,gon read story bout adam lambert online then bed nighty night,neutral
92e1b6846e,saw that none the baddie/s the best,positive
2207d982bc,and the beach pretty,positive
15e01e1749,certainly not cheers than huh,neutral
ebcdf07ac5,week post my'horrible traumatic jumping cholla accident cholla/s next dirty trick pieces are starting emerge from hand ouch,negative
fd9fb4f1ad,realy wanted out cause its nice but everybodys busy,negative
6b018d3d2d,awesome i/m down ocean beach you know where that the way 'yourbiggestfan i/m big fan you,positive
327a009a7d,least get watch over time let/s pens,neutral
d0d3c6f298,cool wear black most the time when out,neutral
40649553ef,haha not know how work blip apart from the obvious thanks for reblipping song have nice day,positive
561b44a42f,have safe trip joshy poo you/ll knock them dead your speech,positive
a05aea73d7,woof wish was allowed,positive
9c4817f73b,have friendster add email adress add loco crime add leave some ment,neutral
f0c1601d8b,has tickets,neutral
d421fbd332,thank you afrin nasal spray also got giant teacup tonight,positive
99b7ec4b0b,acsm it/s unfathomable think the other one and the one that should kept the fort our bedrooms yes,neutral
a655fbb5eb,aww love daddy works days week almost all day and still tries with all,positive
43e9a93104,many tests todayy don/t feel confident about anyy,negative
401869d615,graduation done little sad anyone want hang out,negative
9843c4688e,hahaa your awesomee,positive
87fbf14655,holy smokes star trek was freaking awesomee,positive
22d1806fa0,hate fallout keeps making jump i/m also low health money ammo and food don/t worry i/ll get through,neutral
9d2cffd953,had itunes but then lost all songs,neutral
f78761f7ec,what/s with the gloomy weather the sun must too tired out and play heading victoria gardens for some impulse buys haha,neutral
66057d58c2,not looking forward next week maths geography english and french exams totalling hours,negative
af90ad5989,poor you get outside and sleep the garden the sun will you good but don/t forget suncream,negative
f0460d611d,not well,negative
6649f3558c,not prob hun,positive
24532ab83c,dads watching some mtv and going sims minutee,neutral
8e1583cb08,absolutely,neutral
4ea61dbc7a,what/s the matter chickadee,neutral
94f67cfa6d,hey mia totally adore your music when will your out,positive
29dfaf5e3b,shopping cleaning bmfing webcam chatting with nephews nothing spesh but good bank holiday monday nonetheless,positive
974b35f889,you need ask him something lmao love him too,positive
b495300bbf,those splinters look very painful but you were being very heroic saving pickle,negative
504539e6ec,why are you sad,negative
6903cb08f2,nice see you tweeting it/s sunday may and we/re celebrating mother/s day here today nice yer mom,positive
1996048e7a,decided trans frm relaxed natural hair but wish whole head looked like roots age the instant gratification,positive
c6d0c7676c,namaskar namaste both the same marathi people say namaskar its marathi word should naah,neutral
ef74bab7f3,congrats cuss like that matter minutes but didn/t know until now there reward for,neutral
f3cf8ec01b,humous and dorito/s yes,neutral
cb1b0d191d,missed all the awesome weather because she was movie,negative
3e67a75303,today going normal day for hope had group pilots from large airline last night was too much drink,neutral
997a62f83f,these kids are terrible was good evans i/d call childline,negative
7e1757d4f0,unfortunatley aerlingus longer fly copenhagen we/re have fly ryanair billund and drive copenhagen one the days,negative
254546cd2c,what/s sad that actually had google that term that sucks tho,negative
7e4ed52c4a,hate fighting,negative
5069ae7a15,watched that too didnt want her win but she put good fight lol,neutral
48cdcd5f28,car warmed sprite tastes like sore throat,negative
1b1b02af59,just came cross country and beat dumbo,neutral
ae71041e21,candle wax very enjoyable,positive
11c10e3fc5,she/s unassuming and unpretentious she/s just suppose that/s why she/s endearing because can relate her,positive
19526ac03e,tomorrow valeria/s lunch going get hair done but arraving late got cousins babtizm whatever you spell,neutral
960bbdc0c3,goodd morning tweets week three workout did mention got new glasses yesterday,positive
fd285fe74a,too hate puter much,negative
a5a1c996c0,fine going big walk today miles,positive
20ec7c7c32,want red cruisers don/t like the other ones lmfao,negative
b948984e8d,the morning,neutral
6824c44c21,neither,neutral
02d140362f,has about hours work sunday boo will find time for two hour lunchbreak though yeah,neutral
5f93cc70ff,bugger forgot still have washing machine,negative
4e6a5c0034,laurie sending love blessings healing thoughts you family peace,positive
e4e9b8713a,back hurts really bad,negative
08975f62a8,yes know that feeling,neutral
4a1ce7dc3b,night the cookers with dad,neutral
328a0e76bd,modem has been offline for week now god bless the network tim just left again may schedule has been brutal,negative
abbd0db2a5,nope coquitlam,neutral
940eb93dd5,had parent teacher thing yesterday boring going skl saturday lol,negative
c78bf59e67,lichfield tweetup sounds like fun hope see you and everyone else there,positive
e73425ffdc,big booming thunder storm almost here maybe can all home early probably not,neutral
e56eeb4968,few bevvies day twn great day off,positive
7162d447ab,first night myers just not the same w/out lydia but i/m actually excited about this summer,positive
f3d95b57b1,good morning,positive
5e4eac2b2e,its the best show ever,positive
bc02870b7d,url previous post timer job should //bit ly/afdb i/d removed space which messed url ^es,negative
80e45e833f,think hurt tooth and eilish and cassie are having drawing petiton draw cookies and pineapples haha,neutral
f29df52d91,want know when the auditions are mander text reply please,neutral
079e4e3472,even noo not the secret namerebecca please,negative
557e676fe4,miss neice can/t wait see her bad grown lol,negative
8d09044937,need get puter fixed,neutral
9d3a1e0269,really hopes her car/s illness not terminal,negative
7ff2dbbe25,all the cool people want find for following today are english and guess the english don/t tweet,neutral
5a254fbb98,sir woulda put honey but don/t have any,neutral
417176c08e,who watched men origins wolverine totally loved haha,positive
2bf5c7dba7,voted have personal myspace keep talking fakes you helped thru the hrdest time life,positive
8407ac30b0,i/m sad that missed you guys last night,negative
6ed347b1a5,finally got call for marriage counseling days late,neutral
97625460cf,then,neutral
32e4ffe225,why baby,neutral
24ee55f264,today was the last day high school for and ended going home sick stupid dead rats,negative
82b75647fd,we/re having impromptu pool party except don/t know how swim can/t get,neutral
a0a306868a,lost tooth day whilst was eating gum oww,negative
9b11b686ec,happy year,positive
7e7bc11e45,hella forgot say official good morning like hear here good morrning twitterville lol,positive
28dbada620,phew will make note case anyone else runs into the same issueï¿½,neutral
3e880ec28d,what about vote every day for you,negative
38271074d1,i/m starving this diet killing but can/t eat after,negative
ef12a3d183,talk you,neutral
f0db54f5bf,soo bored deffo missing music channels,negative
e651d415c6,nite nite bday girl have fun concert,positive
931a866d3f,had nicotine replacement patch for hours far good but did sleep for most those hours getting bit twitchy now,neutral
7a718b23ef,sanderson what/s with twatter lately either can/t get the replies don/t turn,neutral
a6fccce9db,should sleeping lost voice couple day ago,negative
c017d0c221,//twitpic /xlm hate when parked car gets hit,negative
287755c5dd,i/ve heard this fall i/m waiting too,neutral
58c435d2cf,more nightmares huggles,neutral
e6ee6826df,such creeper feel disappointed because cyberstalking skills the internet more privacy,negative
01b2476dd7,going bed its late and have headache,negative
e02cf4af4c,happy mother/s day all moms out there,positive
2dc0dc0d5d,grabbing coffee from then making mom breakfast,neutral
1b13ed8b4b,thinking that going have fun tonight and maybe some changes are ing,positive
b6b35af246,thanks before the major chop,neutral
375e74d063,haha know cant handle the fame and thank you,positive
4700be3234,just got and updated ipod,neutral
e5c6a6bb5a,yes sober hahaha tanghaling tapat dude haha wild don/t knoww plan plan before you,positive
4f84bea1cc,never miss icarly son has huge crush miranda,positive
4c73ad2888,saw james carville the store today his head really that bald,neutral
2dcd8766a8,yellow for //blip fm/~zg,neutral
234093bef1,which means you/re just going have back vancouver and have our way hahah,neutral
ca832cad51,feeling smooth like chrome,positive
a8734230b6,traffic,negative
0b5c2a7d7c,downloading songs while trying sneak lil homework too which should main priority not songs lol,neutral
e70d294d95,your not alone need coffee too,neutral
f84b89a828,sounds like,neutral
ee37bea884,bad day the day you realize what mess you/ve put through will one the happiest days life,neutral
242d92151a,walking class hate not having bike especially mine,negative
f3a77c2b5e,nesmith,neutral
1d6411e9dd,failed inspection did you know you can pass wo/oven but not wo/anti tip bracket which only sold w/oven this worse than taxes,negative
151c10cc39,jonas brothers live party it/s rocking hard love the song,positive
7b1927e748,happy mother/s day all the mothers the world,positive
9a6f4d05d5,mins through the mins google wave demo that looks lot fun would love test though //bit ly/wnmsc,positive
0cb4504f2c,sleepy tabz heading bed fun night listened through the next episode joss/d,positive
ae21c1ac38,the exception for short dude larenz fineass tate yum,neutral
8f3e73cf09,screw the reviews thought wolverine was awesome but not enough dominic monaghan for liking,positive
c7489a23fa,you followed recently please dont offended that haven/t followed back hit our limit hopefully will free soon,positive
148ac38bea,yes work,neutral
641555ac70,hmm maybe that/s what they meant they eluded something brand new but you know how the media,neutral
4bda359cbb,done the spa now meeting vic for some late lunch,neutral
ed084a1fa7,happy monday and about going tavares today hope everyone has blessed day,positive
1af124bc1c,always have wanted,neutral
e98226e842,thx,neutral
85ec413e54,//twitpic /jaz cool luv,positive
7df7221145,that/s why need there represent the blackberries,positive
0ab8f9c4bc,okay i/m dedicating tweet the fact that i/m going the apple store because there huge crack the glass screen,neutral
06cad97de6,only could ever actually allowed stay here and that,neutral
37f6bd5ac5,let know how that turns out,neutral
9bef0d7135,was that sass detect long isn/t back sass haha,neutral
7436ec1a2c,yeah was thinking about that ahaha,positive
cf10e9309a,sports bar shatranjanpoli rest all sports bar andheri dont know whether that helps google jai,neutral
ce69e99e71,i/m not sleeping all until accepts appology,negative
6402e14398,wolverine was boss seriously and will was what the,negative
914c40995f,live for pain bring,neutral
258f37341e,okay i/m out for while back later,neutral
77ba0fee75,powerblog what this powerblog challenge you keep talking about i/m newbie follower,neutral
96a4ce0d47,almost died laptop screen was set brightness after reinstalled windows vista got headache now insanedefaults,positive
5bcc50c275,waiting for tish get off got drive moms crv pick her all myself and duckie first time,neutral
c5645758be,trying decide movie with the friends not going well lol bible study nite which means day cake buy own,negative
7e3c091fc2,going shower because don/t want smell school tomorrow,neutral
869bb56451,sigh you know,neutral
09ad12cc5c,discovered cause bug the new netplayer build publishing bug fix now hopefully new beta tomorrow,positive
251aa82551,here are free twitter tools will get you followers //short to/q //jijr /hulz //short to/r //ve org/xpg/,neutral
8e0a0ffbe1,just got home from work and chugging down big bottle apple juice,neutral
799f65f193,yes does please dont/ you die will cry which normally leads small animals getting harmed,negative
d06582e26d,writing report cards soo tired but what amazing day check out soon,positive
dbe1d16b29,was only once for big brother and i/m done now,neutral
7809dd704a,good news finally finished easactive workout that has been paused for hours bad news resistance band torn,neutral
97334eb7c0,well good morning all what wonderful day the neighborhood thanks for all those that are now following another this morning,positive
e1546f901a,ftsk and mercy mercedes were amazing tonight always,positive
2ece7f3810,hope,positive
ba309a37d1,can/t school just done already hurts too much seeing him every day,positive
84ca20505a,waited listening wind blowing through the tumbleweed are none you old enough know what when someone says 'crackerack,neutral
de8c4c410d,hell yeah,neutral
e33d5ceea2,him shirt dinner you need ask does actually have ville,neutral
394881b7d0,know,neutral
52d8be9124,huh what the smelly noo love alex vixon,neutral
dabe649ee3,went party last night dindin and showed matching outfits great minds think alike anyway happy birthday ate lara,positive
2a5bb8d827,happy day just woke this side earth wishes are bit late,positive
dbbbbe6059,thank you for teaching values and better person each day love much you/re the best mum the world,positive
894e188d01,happy mothers day,positive
a91ca2ffae,laughs i/m glad that you have self confidence it/s wonderful trait have i/ll applaud extra loud for okay,positive
89d5b3f0b5,thanks,positive
fe0abe1754,twittering after days,neutral
1b6380b1b3,getting ready for week its too nice today stuck inside working,positive
02c004bc2d,tres depressed,negative
b4d5f1e13e,felt like behaved like son ate pensate pigged out home roasted sugar almonds painful tum threw still feel sick,negative
80481307d5,happy mothers day people love mom lot still,positive
05a0e60f99,i/m sorry hear that,negative
e3cc598980,that/s awesome dude yay for surprise celebrities got meet him few years ago was soo friendly,positive
a2cf6cc397,makes happy hear girl talk tweet about the nba but could you give nuggets some love,positive
53e78f3f89,getting the hang twitter,neutral
ba83f744d8,you know your neck jacked when you are forced pay for parking you can/t turn you head parallel park the free spaces,negative
2dd0cddb70,want back now //bit ly/ppwz,neutral
e3a1b65ef3,going miss roomie will longer roomies starting tomorrow,negative
7ae37ef593,bathing with two little angels keyla and janice,neutral
73fa7068a2,yep finished chocked full spelling and grammatical errors but i/m cleaning tomorrow and popping hehe,negative
f5b15be6f6,hahahha lol true that always remember but can never remember what date even day,neutral
68bda81bb9,family here hanging with them,neutral
59e77db781,watching ellen love her then doing the dishes and tanning it/s gorgeous out,positive
e3731b6ce8,what/s goin hun i/m worried about you,negative
b09362ee8e,not bannished but work till,negative
c4f9792d55,morning get see i/ll let you know right now i/m going see wolverine,neutral
20d4300a14,red top tabloids build knock down,neutral
7b69f49c42,tonight party girls minus vita,positive
519a5d3be7,why not now you made sad thought you/d jumping for joy,neutral
aa97eca66f,simple,neutral
d3230b7cfd,the pics just uploaded are the baby pics cats missy now adult and pretty little kitty but batty kitten heaven now,neutral
294df18b9f,saw the play here was amazing,positive
e5e2d9d1f3,glad break twitter virginity with you two,positive
b7a9ba95d0,dinner with the fam have missed them,negative
6943d0f480,live that/s what want more the better bound few bad eggs though but they will soon learn,neutral
9e047ed52a,hell yeah kellynn got twitter finally,neutral
a54d3c2825,know was worth shot though,positive
5b578d0b4c,just opened facebook account i/m little confused don/t really get twitter seems much better,positive
c4ab28566e,ship i/m stuck,negative
162a2510d2,dustbin baby cannot wait,positive
c25871ec9e,not going dwell happened it/s passed just shame was supportive such life,negative
ddd4dd7be4,looks like the office does get mlb network and looks like mlbn will not televising the det/bal game today wieters,neutral
d2af698d65,home empty handed ics found today shall now indulge cupcakes from magnolia bakery,neutral
1594011c6d,laying bed til workk the life definitely pinched nerve,negative
bb61a7094b,today busy day exhausting,negative
454ea2153b,was going sunday but now i/ve got too much going that weekend,neutral
b5dd587dd2,sorry hear flight got cancelled that blows,negative
e5160216a5,ohh tooth hurts ohh sad very hurts,negative
ea3320d696,before get too distracted i/d like thank new followers for taking the trouble follow and others feelin the love,positive
5680a0b488,think have bills haii just finished paying mine that/s i/m broke,negative
ed6c2e4824,not sure didn/t say was big jst saw the pics last bday you looked pretty miss you,neutral
a8f2acd515,sore throat planning the tet outing marwell though good times,neutral
e9f7f78cfa,mcfly gig last nightt omg was amazin didnt sit down through the whole thing mcfly did you see and best mate were tutus,positive
4c71b5fb91,days without sleep and now migraine thought life postr was meant relaxing,negative
be8544ffb1,there,neutral
0404648e1c,sucks,negative
e136c0f2af,whens the sway sway winner announced,neutral
032e865dc7,will check out,neutral
d723ea3299,doing pretty well and wide awake,positive
3d208b8e59,want wake early and get coffee tomorrow today it/s going busyy day but have keep writing boo whoo,neutral
f1f5e8edfa,miss daddy and mommy,negative
51f4502988,dog officially depressed that brother/s dogs are gone doesn/t want outside and when did play half heartedly,negative
728c29215f,just realized that can/t forward text msgs with iphone,neutral
c9091836ce,frist post off find new car for parents exciting,positive
9668542b2a,argh noo missed the killers wossy that sucks missed out brandon total failure anyone know it/s repeated must investigate,negative
cd5d081760,seriously bored without anyone talk but not tired enough for sleep,negative
061eb4c0de,lost please help find good home,negative
c20cb786c4,it/s peter gordon morning and pieces and wan hide pieces and almost die ever //blip fm/~yk,neutral
7733e8541a,i/ve now got bit bad back after lifting all drum hardware into car downer,negative
58eda20efc,lmao smh that one threw off,neutral
2f5c77dfb3,nice going,positive
4646623c1d,getting ready for work working all weekend,neutral
a97db072ed,gon celebrate mothers day with the family but gon start the partying tonite,positive
f3117413cc,agree with you,positive
59cb0c3a14,only puters hopeless everything else,negative
322b61740c,degrees gross skies and thunderstorms perfect match for mood lol,positive
7179c215a7,aww thanks,positive
1f581d48bc,sorry for,negative
c42982a22d,saw amazing heels but they were too big,neutral
9191e574bb,just stuck finger down throat and there are bunch bumps tongue throat,negative
f4e428e4b3,dang last url went down //blip fm/~aigm,negative
1ee0b44db0,ohoh missed all tweets gon have stay awake all night see the announcement now time difference,negative
4095d52d2d,damnit all that sucks you were one the ones thought i/d drag back lol,negative
4491189459,boss she/s moving nyc,neutral
e8be898842,this soo crazy have fever,negative
9b388b2cd9,spending her saturday morning taking notes for research essay because some stupid recalled the book i/m using not fair,negative
3d1238a2f0,think need some new friends,neutral
98ff5a440e,looking forward your gig ireland see there,neutral
b94aaf845e,please review sunehre placement //tinyurl /oowmk,positive
95d0ad2e17,aww you loove,positive
b8e58e1a21,hungry twitter want food,neutral
39923bb286,awesome lucky you,positive
b751f39570,yea should know but tell everything send direct messages telling haha,neutral
c1b915d1d5,haha jewish love that one,positive
f38f53fbde,had great time out the beer garden wit the boyos think the sun got bit though feel bit ill,neutral
c2a17084e9,l/m days too matt fun this weekend,negative
3848e03ac5,really don/t think maybe right lol btw what phone using think told might have app for,neutral
356ad29589,feel your pain mine the same way,negative
3696d1db81,home two days,neutral
81e6c0ac2d,sadly didn/t with one,negative
12cfc10225,cant wait see boy tomorrow,positive
9f51c335d0,ehh just check have dentist app next week though getting molar pulled/root canal,neutral
81e29d1a0b,aww miss driving down elmwood,negative
3773846bc3,omg wango tango was awsome love baby for taking,positive
6f3818a39e,version our live interactive trans siberian ticket planner launched //tinyurl /cljwm its very cool,positive
2e6ee964a4,really wish could,positive
759b899f29,yeah real hard but know you/ll get with smile,neutral
12da1098a2,i/m december that/s not good all next big birthday after flys for sure,negative
38e44e0f32,this has made night way too funny,positive
b534d768ca,woo cavs happy mother/s day,positive
c422db675c,make that same face when get home and your mom watching soaps,neutral
a34bf825fc,have work now,neutral
dbc45af041,can/t believe you went and got boba without,neutral
018c0cf1f9,and you too how are you today,neutral
7e820f005a,thanks for the warm wele didn/t make plans because our arrival time was the air,positive
e839d6a472,days and counting,neutral
a210eda5c9,sorry friends i/m swamped with deadlines right now and have family visiting boot charades for,negative
47990d2312,brainfreeze,neutral
340600d483,just discovered shorting gravity when you use twitpic integrated doesn/t subtract the pic url from the character limit,neutral
5fcf7bd80c,sunburn peeling,negative
9e964bdfda,perky purple nail polish isn/t perky when its chipped,neutral
3d635198c2,//twitpic /sx before they put camera the smokers pit can longer vandalize that door without being caught,neutral
bba9d463f4,laying alone since mook/s soo his f/n play pen thought was ill first now don/t have one cuddle with,negative
54a62c239a,hate the dentist,negative
ebc8565a98,nothing aimed you just joining sorry,negative
cf888f0df3,i/m taking twitter break cell dying,negative
0456aab9bb,qood morninq,neutral
85b2dbf969,writing english original writing storyy and listening little respect/ erasure aah,neutral
30dd327860,needs more followers,neutral
4c8d61cfd0,wish could get nails done stupid job,negative
ef200df027,the little wormy from labyrinth sadly passed away today but its hes still around happy ghost form aww //twitpic /aim,neutral
bd0fa6cebd,the 'no pants idea could the new attempt world wide attract business back the airlines,neutral
2c80b2043e,have good one,positive
1ecbc820d1,yep infact she popular miss india talented film actress and lot more,positive
02e569bee0,dosen/t want work tomorrow,negative
f6f3b8b7a4,daniel has won dsds his voice great,positive
41f4eb92b9,wish the birthday massacre would australia think they said they/re thinking about tho //tinyurl /plfch,neutral
7a341d71fe,was hoping red lobster this weekend,neutral
0ddd346323,atl mean jack barakat/s wow have ever gone his house hehe mean ssoo lucky have the address,positive
38a6cb940a,sure hope bees this afternoon,positive
a0f446e1bf,means that you are now famous congrats,positive
db0db7f325,phone passed away yesterday jumped off the table searching for new phone,negative
123fa2ef14,have such fantastic friends including several ones met through here thanks for being life you are such amazing people,positive
8ebbcfcfd1,tamlyn wishes she was cool sock draw,positive
47c5298bb9,rice crusty bread with the chili aaww,neutral
38c25280f1,are like minds this evening dear,neutral
f83634c7f2,and save from packing please,neutral
301f7824f5,yes love tea that makes typically english then,positive
715e081e22,mouth for sure,positive
5459ddc56e,decde finally just have hour history but went highschool make some homework with friend,neutral
e8f99c2de0,pancakes with lemon and sugar thanks,positive
b53d8f2b09,bueno guess just don/t entertain him,negative
71dddc0dff,i/m hunrgy right now and these heels kill can hardly walk them,negative
ca57a8830c,both electronic keys stopped working there keyhole cant get car much for technology,negative
0f0a1d8c75,yay three followers good know more than one person this big wide world likes fishies,positive
187745f502,'my name tony not hey poor tony,negative
a78ef3e0d0,goodmorning,positive
5010f92b03,took shift tomorrow don/t really feel like working right now,negative
1a88179ebb,love mine too happy motherï¿½s day your mom john taylor much love you too,positive
625feab260,saw black snake the garden went back for picture and was gone,neutral
45b0430eb9,//twitpic /wukt bought ludi her own rug dogs are the best,positive
86462cc997,waterfront anymore faccia luna and clarendon will have,negative
b499204c32,loves her mum very much happy mothers day all the wonderful mothers out there,positive
60d0bb5840,slipped and caught the flu feeling like poop,negative
a52203dd88,have urge play wow but have wait weeks til dads +days til mcfly excited,positive
e8770f1c78,the passengers one alive they/re all dead you just don/t know til the end then you cry,negative
4016e4cf72,discovered and are sharing reader with and didn/t even know sigh i/m such reader newb,neutral
4dc7327dd8,chilled out tonite cannot spew venom write funny seems like these are the only styles she has,neutral
f5c5fbc40b,please pray lord knows need,neutral
124e448e00,aaw want live the usa,neutral
641db1b766,morning tweeple,positive
7286b251ca,hey didn/t get any,neutral
4a704b77f2,now you only have hours sleep rest you need,positive
d046aa63bc,that makes day much better it/s been rough one did mention love the new photo,neutral
8a4740ee53,don/t want sit home prom night someone hang out with,negative
d66f920dbd,heading home from foot surgery and wishing she had boyfriend over and cuddle with,positive
64f91449b7,concert tonight chackin out and not ing tomorrow,neutral
53dc5649da,what happened thought you were ing back today,neutral
f2f7763cfd,lol dammit well then next time then,negative
2abfe0decb,lol just don/t ever forget,positive
7a7228dc2e,still jealous,negative
754ebd84b4,//twitpic /qv forever ethan couldn/t there,negative
fba4c01756,now sad but not giving first didnt nothing,negative
0888304834,this week mine was not easy but finally it/s over,negative
88d8e96213,wow what beautiful picture and the way straight just wanted let you know bella,positive
38b762e325,arch drawing checking out mvcc/s cad degree looks good,positive
94e82d1574,'there are people and then there are pencils some are sharp some are not and some can sharpened pencil philosophy,neutral
c10f52f160,just about home i/m usually /mr positive/ but this has been one those daze well mins until tomorrow,neutral
7e66ca1a42,but you always have lee let/s paris,neutral
697887b4a1,you know you want keep pany whilst mum/s her friends for the night it/s such nice evening,positive
1a1c392802,cooking with dad having lots fun the kitchen together,positive
95b9338e05,bouncing rush makes feel nauseous,negative
b0b24ed515,off woolsery this morning hopefully see north molton clinch the north devon league title lovely day for,positive
d31f708485,playing singstar without fave duetter,negative
200f31449b,you/re missing out i/m such cereal nut think like every kind available,positive
3aae3dab5c,that/s just weird and what was you were drawing for,negative
8415e9b138,just woke mums singing her new gn/r replacement bought because good daughter,positive
7a4a97fba9,the birds are out man that/s not cool didn/t sleep yet for the night,negative
e3a441b9eb,miles down only thats the radio alwas helps,positive
